player_name,age,games,games_played,minutes,minutes_90s,shots,passes,passes_total_distance,tackles,tackles_won,blocks,interceptions,touches,passes_received,fouls,fouled,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Koray Günter,21.82739726,4,2,159,1.8,4,13,114,1,0,1,0,32,22,1,3,0,8,8,1,1,0,1,0,0
Isak Hien,30.29315068,13,9,842,9.4,32,125,1013,6,3,8,3,246,158,17,15,6,26,10,0,0,0,1,0,1
Federico Ceccherini,22.40273973,6,6,540,6,0,173,3426,0,0,0,0,185,67,0,0,0,0,4,1,0,0,0,1,0
Diego Coppola,27.55342466,3,2,188,2.1,0,119,2063,0,0,1,1,129,79,2,1,8,3,4,1,0,1,0,0,0
Giangiacomo Magnani,24.09315068,7,3,358,4,2,138,1531,9,6,7,6,186,75,10,3,7,10,1,0,0,1,0,0,0
Juan Cabal,24.49315068,12,12,964,10.7,4,436,6373,27,7,19,14,556,323,18,5,18,8,4,1,0,1,0,0,0
Josh Doig,29.69315068,11,9,908,10.1,5,360,5372,16,9,18,6,474,239,11,1,24,10,6,3,0,1,0,0,0
Davide Faraoni,23.96712329,14,12,1003,11.1,15,410,4108,19,10,4,11,512,241,12,11,7,11,2,0,0,1,1,0,0
Fabio Depaoli,22.76438356,12,3,412,4.6,9,202,1980,8,7,5,5,253,112,8,8,0,7,3,0,0,1,0,0,0
Martin Hongla,25.32328767,12,10,905,10.1,13,326,3575,22,16,8,18,435,206,22,21,13,5,1,1,0,1,0,0,0
Ibrahim Sulemana,25.8109589,5,5,377,4.2,3,139,1440,5,3,7,3,171,80,5,3,2,4,9,0,0,1,0,0,0
Miguel Veloso,25.74794521,12,7,699,7.8,14,415,5804,27,12,13,13,527,298,11,7,10,18,9,1,0,0,0,0,1
Ivan Ilić,25.53150685,14,12,1008,11.2,15,397,5031,21,7,17,7,499,301,13,7,15,23,3,0,0,0,0,0,1
Filippo Terracciano,32.91232877,8,3,338,3.8,4,214,2608,12,5,3,4,253,140,8,3,1,2,5,0,0,0,0,0,1
Darko Lazović,28.69315068,10,9,689,7.7,6,262,3338,17,12,10,7,334,190,10,8,8,4,3,0,0,0,0,0,1
Simone Verdi,29.66575342,9,7,555,6.2,6,290,3755,16,8,7,10,348,225,6,5,9,9,7,0,0,0,0,0,1
Ajdin Hrustic,20.32054795,1,0,11,0.1,0,8,110,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0,1
Alessandro Cortinovis,27.58630137,2,1,96,1.1,2,48,640,4,2,0,0,63,34,1,1,1,0,0,0,0,1,0,0,0
Yayah Kallon,29.90684932,11,2,370,4.1,19,200,1997,12,6,5,7,268,157,6,7,1,8,3,0,0,0,1,0,1
Thomas Henry,24.35342466,12,8,658,7.3,18,279,2812,19,11,7,9,369,211,8,10,2,8,0,0,0,0,1,0,1
Roberto Piccoli,27.96438356,13,11,860,9.6,26,150,1272,7,1,7,3,254,173,18,4,5,26,5,1,0,0,1,0,0
Kevin Lasagna,19.84931507,7,2,220,2.4,3,40,400,4,2,0,0,70,45,7,2,4,13,4,0,0,0,1,0,1
Marco Carnesecchi,25.24109589,15,13,1150,12.8,29,255,2983,6,5,15,4,391,284,7,20,23,44,3,0,0,0,1,0,0
Jack Hendry,23.32876712,3,1,103,1.1,3,21,152,1,1,1,1,34,20,4,3,2,6,2,0,0,0,1,0,0
Johan Vásquez,37.32054795,12,2,244,2.7,7,55,427,4,2,3,0,89,62,1,5,15,19,4,1,0,0,1,0,0
Luka Lochoshvili,27.62191781,15,15,1350,15,0,501,8612,1,0,0,1,552,201,1,2,6,0,1,0,0,0,0,1,0
Matteo Bianchetti,26.18082192,15,15,1350,15,9,573,9341,17,13,20,18,740,377,6,5,36,26,1,0,0,1,0,0,0
Emanuele Valeri,29.03013699,5,4,332,3.7,0,114,1751,4,1,6,4,150,58,7,6,8,7,15,4,0,1,0,0,0
Giacomo Quagliata,32.46575342,2,2,180,2,2,72,1198,2,0,1,4,87,45,1,0,1,3,10,1,0,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Leonardo Sernicola,30.86027397,1,0,34,0.4,0,2,27,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Paolo Ghiglione,24.9890411,6,5,434,4.8,0,247,3311,10,5,5,5,300,152,6,5,4,2,11,0,1,1,0,0,0
Santiago Ascacíbar,22.88767123,12,10,915,10.2,2,492,6409,20,10,13,7,576,280,8,7,13,7,2,0,0,1,0,0,0
Charles Pickel,22.43013699,15,13,1184,13.2,2,583,6688,35,20,18,17,719,324,11,14,15,18,1,0,0,1,0,0,0
Michele Castagnetti,23.41917808,14,14,1174,13,6,449,6452,35,20,19,30,598,257,26,18,21,8,1,0,0,0,0,0,1
Soualiho Meïté,26.19178082,13,6,690,7.7,1,309,4309,20,10,19,10,402,207,11,7,11,20,2,0,0,1,0,0,1
Gonzalo Escalante,21.87671233,12,6,501,5.6,9,176,2179,5,2,10,8,230,110,9,5,11,12,3,0,0,0,0,0,1
Tommaso Milanese,21.82191781,15,10,889,9.9,16,209,1781,16,11,15,3,353,248,14,22,3,9,1,0,0,0,1,0,1
Jaime Báez,28.44931507,15,8,652,7.2,9,163,1515,8,5,8,2,240,170,18,11,3,7,14,0,0,0,1,0,1
Cristian Buonaiuto,25.60547945,13,11,889,9.9,18,295,3386,19,6,10,7,436,297,18,29,6,12,3,0,0,0,1,0,1
Luca Zanimacchia,24.7890411,5,0,77,0.9,1,24,204,0,0,0,3,34,19,2,1,1,0,5,1,0,0,1,0,1
Cyriel Dessers,21.30958904,4,0,54,0.6,0,21,215,2,1,3,0,32,22,1,2,0,2,4,0,0,0,1,0,1
Felix Afena-Gyan,20.71780822,13,5,472,5.2,15,101,714,8,2,4,1,171,130,15,5,13,47,1,1,0,0,1,0,0
David Okereke,28.69315068,15,10,887,9.9,19,179,1665,16,13,9,1,309,183,15,19,28,29,9,1,0,0,1,0,0
Frank Tsadjout,31.88493151,2,1,138,1.5,0,58,1004,0,0,0,0,60,30,0,0,0,0,5,1,0,0,0,1,0
Daniel Ciofani,22.19726027,10,10,833,9.3,9,468,7022,23,15,12,8,560,315,15,8,24,16,8,3,0,1,0,0,1
Wladimiro Falcone,22.77534247,15,15,1288,14.3,10,709,12204,17,13,24,22,859,461,13,4,20,9,1,0,0,1,0,0,0
Federico Baschirotto,28.55890411,9,6,599,6.7,6,292,3815,11,6,8,11,371,184,8,7,9,11,13,3,0,1,0,0,0
Samuel Umtiti,23.7369863,8,3,320,3.6,1,185,2354,5,3,4,4,222,118,1,4,9,5,9,1,0,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Alessandro Tuia,27.44109589,11,9,791,8.8,6,401,4999,17,9,8,5,487,280,9,2,4,4,14,0,1,1,0,0,0
Kastriot Dermaku,24.79452055,8,4,419,4.7,5,211,2713,6,4,2,3,252,132,8,2,13,11,4,2,0,1,0,0,0
Giuseppe Pezzella,22.5369863,14,12,1032,11.5,11,434,4024,18,13,12,6,573,311,19,11,47,48,1,0,0,1,0,0,0
Antonino Gallo,31.30136986,15,14,1134,12.6,8,611,7599,23,8,19,18,758,422,16,9,9,10,11,1,0,0,0,0,1
Valentin Gendrey,33.32876712,11,5,495,5.5,6,199,2014,10,7,5,5,259,144,9,11,6,6,15,0,0,0,0,0,1
Morten Hjulmand,26.05479452,11,10,804,8.9,17,406,4196,34,18,15,7,508,271,21,9,9,6,5,0,0,1,0,0,1
Alexis Blin,30.97260274,6,1,112,1.2,0,46,589,1,0,2,1,58,32,3,3,1,0,15,0,0,0,0,0,1
Kristoffer Askildsen,24.03013699,15,11,977,10.9,12,312,3420,36,17,22,6,460,283,16,16,6,15,2,1,0,0,0,0,1
Lameck Banda,26.77808219,7,4,324,3.6,4,138,1650,7,3,7,0,169,108,7,6,2,8,15,1,0,0,0,0,1
Federico Di Francesco,21.12328767,5,1,165,1.8,4,57,669,4,1,3,1,82,53,1,7,2,7,7,1,0,0,1,0,1
Gabriel Strefezza,28.87123288,13,13,1034,11.5,17,254,2560,9,4,12,3,357,224,15,10,6,25,3,1,0,1,1,0,0
Marcin Listkowski,26.43287671,8,2,281,3.1,10,122,1215,0,0,3,2,148,80,0,3,0,0,10,0,0,0,1,0,1
Pablo Rodríguez,22.89041096,3,0,25,0.3,0,9,141,1,1,0,0,13,6,0,0,0,2,0,0,0,0,1,0,1
Lorenzo Colombo,26.27123288,15,15,1350,15,34,286,2884,6,3,13,4,474,371,31,16,21,51,5,0,0,0,1,0,0
Assan Ceesay,25.85205479,15,15,1350,15,0,535,10817,0,0,0,0,577,249,0,1,3,0,1,0,0,0,0,1,0
Jeroen Zoet,30.08767123,13,12,1125,12.5,4,602,10064,10,7,6,18,713,433,11,14,22,20,4,1,0,1,0,0,0
Ethan Ampadu,30.49863014,9,7,636,7.1,1,347,5947,15,8,12,5,413,237,8,13,24,15,7,2,0,1,0,0,0
Jakub Kiwior,20.89315068,1,1,58,0.6,0,16,167,1,1,1,0,20,4,3,0,1,0,1,1,0,1,0,0,0
Mattia Caldara,28.40273973,12,10,868,9.6,5,456,7605,9,5,21,19,559,307,12,7,21,15,12,1,0,1,0,0,0
Petko Hristov,28.23835616,14,12,1086,12.1,3,681,8672,5,4,6,6,741,430,6,6,15,13,1,0,0,1,0,0,0
Arkadiusz Reca,27.94246575,5,1,137,1.5,0,70,868,6,4,2,1,83,49,2,1,3,1,11,0,0,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Kelvin Amian,28.73424658,1,0,23,0.3,0,11,76,0,0,0,0,11,6,0,1,0,0,15,3,1,1,0,0,0
Emil Holm,34.86575342,14,13,1090,12.1,9,551,7584,27,13,14,16,659,451,19,14,16,8,8,2,0,0,0,0,1
Mehdi Bourabia,20.25205479,5,2,198,2.2,1,105,1205,5,3,3,4,129,71,7,4,5,2,0,0,0,0,0,0,1
Albin Ekdal,24.67671233,14,8,659,7.3,1,370,5262,13,7,11,4,437,265,17,17,9,5,4,1,0,0,0,0,1
Simone Bastoni,24.35342466,11,5,531,5.9,3,0,0,0,8,0,9,0,0,11,6,0,0,7,1,0,0,0,0,1
Jacopo Sala,25.99178082,11,10,840,9.3,24,375,4500,14,5,15,2,496,338,21,28,25,18,8,2,0,0,1,0,1
Kevin Agudelo,28.87123288,14,3,432,4.8,10,297,4040,11,5,6,8,367,252,12,5,7,8,9,0,0,0,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Viktor Kovalenko,26.92876712,5,1,152,1.7,2,56,404,6,3,4,0,79,49,7,1,4,5,5,1,1,1,0,0,1
Daniel Maldini,24.50958904,13,10,849,9.4,10,331,3331,30,23,15,9,459,320,21,15,22,13,3,0,0,1,0,0,1
Emmanuel Gyasi,30.99726027,13,5,573,6.4,22,186,1615,2,0,3,1,244,202,10,19,15,23,15,2,0,0,1,0,1
Daniele Verde,24.35890411,1,0,33,0.4,0,7,66,0,0,0,0,10,11,1,1,0,1,1,1,0,0,1,0,0
Leandro Sanca,35.30410959,15,13,1094,12.2,19,237,2130,3,1,0,1,306,242,5,24,6,21,4,0,0,0,1,0,0
M'Bala Nzola,39.81643836,12,2,328,3.6,17,99,1039,1,1,4,0,148,111,3,8,5,16,14,1,0,0,1,0,0
Emil Audero,30.54246575,10,10,900,10,0,343,7065,0,0,0,0,361,213,0,0,2,0,15,1,0,0,0,1,0
Omar Colley,23.78630137,4,4,360,4,0,130,2847,0,0,0,0,136,82,0,0,0,0,4,0,0,0,0,1,0
Jeison Murillo,24.85205479,12,10,913,10.1,8,567,9369,18,10,22,12,681,452,13,16,21,17,6,0,0,1,0,0,0
Bruno Amione,30.42191781,14,13,1165,12.9,9,742,9681,7,5,8,11,801,584,6,2,4,3,15,0,0,1,0,0,0
Alex Ferrari,29.73150685,12,7,686,7.6,7,491,8312,3,3,5,4,548,412,2,0,12,4,15,2,0,1,0,0,0
Tommaso Augello,27.46575342,11,11,884,9.8,1,575,7334,12,6,5,10,640,473,4,14,6,4,10,1,0,1,0,0,0
Nicola Murru,24.34520548,14,12,1108,12.3,31,689,9263,12,8,11,5,787,622,4,9,12,3,12,0,0,0,1,0,1
Andrea Conti,20.04109589,14,5,511,5.7,8,345,4965,16,13,8,3,421,342,8,22,5,5,5,0,0,0,0,0,1
Tomás Rincón,32.89041096,11,10,858,9.5,12,949,16111,20,12,14,8,1006,805,10,11,3,3,15,0,0,0,0,0,1
Gerard Yepes,26.30136986,8,2,178,2,3,166,2217,7,4,4,5,193,157,4,4,0,1,10,1,0,0,0,0,1
Gonzalo Villar,31.88219178,3,1,99,1.1,1,69,737,0,0,0,0,78,74,0,3,0,0,15,2,0,0,1,0,0
Ronaldo Vieira,21.87671233,12,10,912,10.1,38,345,3454,9,4,9,3,475,397,9,18,8,10,5,1,0,0,1,0,0
Abdelhamid Sabiri,26.84383562,9,1,186,2.1,8,103,1400,5,3,1,0,123,88,3,3,0,0,13,1,0,0,1,0,1
Valerio Verre,31.40273973,8,4,368,4.1,7,303,3939,11,7,4,4,338,250,8,5,0,4,12,1,0,1,0,0,0
Ignacio Pussetto,34.93424658,7,7,627,7,32,356,3773,3,2,4,1,424,369,3,4,3,2,15,0,0,0,1,0,0
Mehdi Léris,30.57260274,14,14,1260,14,0,516,11014,0,0,0,1,542,329,0,0,3,0,15,2,0,0,0,1,0
Manolo Gabbiadini,23.72054795,6,6,510,5.7,3,349,5699,8,7,1,7,382,269,2,3,12,8,11,1,0,1,0,0,0
Manuel De Luca,24.03561644,7,7,572,6.4,5,477,7933,7,5,4,4,513,388,5,1,9,2,3,0,0,1,0,0,0
Francesco Caputo,26.62739726,5,4,318,3.5,1,309,5150,4,2,1,3,329,265,1,2,7,0,15,0,0,1,0,0,0
Fabio Quagliarella,21.87671233,9,8,608,6.8,3,506,8677,12,7,12,9,561,417,11,1,8,4,8,0,0,1,0,0,0
Thibaut Courtois,35.8109589,6,4,384,4.3,3,385,7375,5,4,2,2,423,321,7,2,20,6,15,2,0,1,0,0,0
Andriy Lunin,19.10410959,12,12,968,10.8,6,694,9271,17,13,12,6,789,540,7,12,4,7,5,0,0,1,0,0,0
Éder Militão,31.90958904,7,4,450,5,0,393,6859,6,4,5,6,431,328,3,4,7,5,9,3,0,1,0,0,0
David Alaba,33.68219178,10,7,682,7.6,5,741,9984,12,9,5,4,780,577,7,2,3,5,15,0,0,1,0,0,0
Antonio Rüdiger,27.68767123,3,1,143,1.6,0,96,1146,2,0,2,3,106,66,2,0,3,0,9,1,0,1,0,0,0
Ferland Mendy,30.79726027,9,3,377,4.2,5,311,4359,5,5,2,7,348,257,5,4,0,0,15,3,0,1,0,0,0
Federico Valverde,34.36164384,12,11,906,10.1,2,688,11111,20,11,15,12,773,550,12,19,25,19,14,0,0,0,0,0,1
Eduardo Camavinga,20,14,12,1025,11.4,10,732,12145,20,11,17,9,837,671,4,22,1,2,4,2,0,0,0,0,1
Toni Kroos,18.30684932,14,9,803,8.9,5,443,5435,14,11,9,9,530,408,34,17,12,7,3,0,0,0,0,0,1
Dani Ceballos,25.53972603,13,9,900,10,13,741,10458,20,10,5,16,826,650,12,12,6,4,9,3,0,0,0,0,1
Eden Hazard,25.93424658,7,2,216,2.4,6,106,1345,3,2,5,1,133,106,6,3,0,0,6,0,0,0,0,0,1
Rodrygo,19.64657534,1,0,14,0.2,0,4,30,0,0,0,0,4,3,0,0,0,0,2,0,0,0,1,0,0
Marco Asensio,20.06849315,14,3,469,5.2,29,215,2113,5,5,6,3,297,233,5,5,2,5,10,3,0,0,1,0,0
Lucas Vázquez,25.53150685,14,11,866,9.6,30,521,6637,14,9,7,0,625,504,11,7,2,6,15,4,0,0,1,0,0
Karim Benzema,25.94794521,13,6,570,6.3,26,370,4311,9,7,14,5,457,328,5,9,2,1,7,1,0,0,1,0,0
Marc-André ter Stegen,34.2630137,14,13,1064,11.8,50,294,3181,7,4,7,0,430,368,19,19,16,19,15,0,0,0,1,0,0
Ronald Araújo,28.78082192,2,2,114,1.3,6,66,735,2,1,0,0,86,69,2,2,1,2,10,1,0,0,1,0,0
